email_id,subject_label,predicate,object_label,evidence_sentence,subject_type,object_type,source_type
e455,Dr. Ananya Chatterjee,attends,JCDL 2022,Please count on me for any follow-up regarding the distribution process or for future revisions as we roll out this resource.,Person,Conference,Gemma
e455,Sunita Sen,attends,ACM Computing Surveys,I look forward to deploying this robust framework as we continue advancing both our research and public engagement objectives.,Person,Journal,Gemma
e455,Prof. Ramesh Bhatia,attends,ACM Computing Surveys,I look forward to deploying this robust framework as we continue advancing both our research and public engagement objectives.,Person,Journal,Gemma
e455,Dr. Ananya Chatterjee,attends,ACM Computing Surveys,I look forward to deploying this robust framework as we continue advancing both our research and public engagement objectives.,Person,Journal,Gemma
e207,Sunita Sen,worksWith,Prof. Ramesh Bhatia,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Sunita Sen,worksWith,Dr. Michael Bradley,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Sunita Sen,worksWith,Dr. Ananya Chatterjee,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Prof. Ramesh Bhatia,worksWith,Sunita Sen,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Dr. Michael Bradley,worksWith,Sunita Sen,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Dr. Ananya Chatterjee,worksWith,Sunita Sen,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Person,Gemma
e207,Prof. Ramesh Bhatia,attends,JOCCH,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Conference,Gemma
e207,Dr. Michael Bradley,attends,JOCCH,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Conference,Gemma
e207,Dr. Ananya Chatterjee,attends,JOCCH,Thank you all for your ongoing collaboration on our JOCCH manuscript.,Person,Conference,Gemma
e207,Sunita Sen,worksOn,Domain Shift Analysis,"I will prepare an expanded section on the transferability limits, focusing on the observed behaviors as the model is applied across Gujarati and French datasets.",Person,Task,Gemma
e207,Dr. Michael Bradley,worksOn,Domain Shift Analysis,"I will prepare an expanded section on the transferability limits, focusing on the observed behaviors as the model is applied across Gujarati and French datasets.",Person,Task,Gemma
e207,Dr. Ananya Chatterjee,worksOn,Domain Shift Analysis,"I will prepare an expanded section on the transferability limits, focusing on the observed behaviors as the model is applied across Gujarati and French datasets.",Person,Task,Gemma
e207,Dr. Michael Bradley,worksWith,Gujarati datasets,"Michael, could you help review the statistical framing and ensure consistency with our earlier cross-validation setup?",Person,Dataset,Gemma
e207,Dr. Ananya Chatterjee,worksWith,French datasets,"Ananya, since you coordinated the integration of the cell anchors, would you be able to draft a short methods subsection highlighting how the anchor system enhances transparency and reviewer navigation?",Person,Dataset,Gemma
e219,Dr. Ananya Chatterjee,worksWith,Sunita Sen,"I have received email confirmation from the journal that the files were uploaded successfully and queued for editorial technical check. All of your individual efforts—Ananya’s cross-consistency pass, Michael’s supplementary validation, and Sunita’s integration and final packaging—were crucial in reaching this milestone ahead of our target date.",Person,Person,Gemma
e219,Dr. Michael Bradley,worksWith,Sunita Sen,"I have received email confirmation from the journal that the files were uploaded successfully and queued for editorial technical check. All of your individual efforts—Ananya’s cross-consistency pass, Michael’s supplementary validation, and Sunita’s integration and final packaging—were crucial in reaching this milestone ahead of our target date.",Person,Person,Gemma
e219,Dr. Ananya Chatterjee,worksWith,Prof. Ramesh Bhatia,"I have received email confirmation from the journal that the files were uploaded successfully and queued for editorial technical check. All of your individual efforts—Ananya’s cross-consistency pass, Michael’s supplementary validation, and Sunita’s integration and final packaging—were crucial in reaching this milestone ahead of our target date.",Person,Person,Gemma
e219,Dr. Michael Bradley,worksWith,Prof. Ramesh Bhatia,"I have received email confirmation from the journal that the files were uploaded successfully and queued for editorial technical check. All of your individual efforts—Ananya’s cross-consistency pass, Michael’s supplementary validation, and Sunita’s integration and final packaging—were crucial in reaching this milestone ahead of our target date.",Person,Person,Gemma
e219,SUB-JOCCH-2020-0047,identifies,Domain Transfer Limits and Anchor-Based Reviewer Navigation for NLP on Historical Data,"The formal submission package included: - Main revised manuscript (as per JOCCH guidelines) - Combined tables/figures PDF - Reviewer response letter (with explicit links to all requested documents, including “IACS_ApprovalLetter.pdf”) - Supplementary Jupyter notebook (with anchor mapping finalized) - Cover letter (incorporating all latest integrations and reviewer point mapping)",SubmissionID,Paper,Gemma
e166,Dr. Michael Bradley,worksWith,Dr. Ananya Chatterjee,"Thank you, Ananya, for sharing the comprehensive draft structure for our proposed JOCCH article.",Person,Person,Gemma
e166,Dr. Michael Bradley,worksWith,Sunita Sen,"Thank you, Ananya, for sharing the comprehensive draft structure for our proposed JOCCH article.",Person,Person,Gemma
e166,Dr. Michael Bradley,worksWith,Prof. Ramesh Bhatia,"Thank you, Ananya, for sharing the comprehensive draft structure for our proposed JOCCH article.",Person,Person,Gemma
e166,Dr. Ananya Chatterjee,worksWith,Sunita Sen,"Thank you, Ananya, for sharing the comprehensive draft structure for our proposed JOCCH article.",Person,Person,Gemma
e166,Dr. Ananya Chatterjee,worksWith,Prof. Ramesh Bhatia,"Thank you, Ananya, for sharing the comprehensive draft structure for our proposed JOCCH article.",Person,Person,Gemma
e166,Sunita Sen,worksWith,repository,I will work with Sunita to review our scripts and annotation templates within the next week,Person,Dataset,Gemma
e166,Prof. Ramesh Bhatia,worksWith,repository,I will work with Sunita to review our scripts and annotation templates within the next week,Person,Dataset,Gemma
e166,Dr. Michael Bradley,worksWith,Dr. Michael Bradley,I agree that the normalization methodology and the reproducibility framework deserve particular emphasis,Person,Person,Gemma
e166,Dr. Michael Bradley,worksWith,normalization methodology,I agree that the normalization methodology and the reproducibility framework deserve particular emphasis,Person,Task,Gemma
e166,Dr. Michael Bradley,worksWith,reproducibility framework,I agree that the normalization methodology and the reproducibility framework deserve particular emphasis,Person,Task,Gemma
e166,Dr. Ananya Chatterjee,worksWith,review scripts,I will work with Sunita to review our scripts and annotation templates within the next week,Person,Task,Gemma
e166,Dr. Ananya Chatterjee,worksWith,draft README,I will work with Sunita to review our scripts and annotation templates within the next week,Person,Task,Gemma
e166,Dr. Ananya Chatterjee,worksWith,compliance checklist,I will work with Sunita to review our scripts and annotation templates within the next week,Person,Task,Gemma
e166,Dr. Michael Bradley,worksWith,lessons for community practice,We might also consider including a brief “lessons for community practice” subsection,Person,Task,Gemma
e166,Sunita Sen,worksWith,evaluation metrics,I agree with the timeline you suggested. A meeting after 12 August works well for me,Person,Task,Gemma
e166,Prof. Ramesh Bhatia,worksWith,evaluation metrics,I agree with the timeline you suggested. A meeting after 12 August works well for me,Person,Task,Gemma
e166,Dr. Michael Bradley,evaluates,token-level accuracy,The reviewers were particularly impressed with your accuracy (94.2%) and F1-score (0.91) results.,Person,Metric,Gemma
e166,Dr. Michael Bradley,evaluates,edit distance,The reviewers were particularly impressed with your accuracy (94.2%) and F1-score (0.91) results.,Person,Metric,Gemma
e580,Sunita Sen,worksWith,Dr. Michael Bradley,"Thank you, Sunita, for your prompt follow-up and for taking the lead on monitoring participant responses post-dissemination of the pre-event communication.",Person,Person,Gemma
e580,Prof. Ramesh Bhatia,worksWith,Dr. Michael Bradley,"Thank you, Sunita, for your prompt follow-up and for taking the lead on monitoring participant responses post-dissemination of the pre-event communication.",Person,Person,Gemma
e580,Dr. Ananya Chatterjee,worksWith,Dr. Michael Bradley,"Thank you, Sunita, for your prompt follow-up and for taking the lead on monitoring participant responses post-dissemination of the pre-event communication.",Person,Person,Gemma
e580,Dr. Michael Bradley,attends,"delve deeper into the metrics we've discussed, and potentially refine the evaluation framework for our models.",Dr. Michael Bradley  Department of Computer Science  Stanford University,Person,Meeting,Gemma
e320,Sunita Sen,worksWith,Prof. Ramesh Bhatia,"Dear Sunita Sen and Co-authors,",Person,Person,Gemma
e320,Sunita Sen,worksWith,Dr. Michael Bradley,"Dear Sunita Sen and Co-authors,",Person,Person,Gemma
e320,Sunita Sen,worksWith,Dr. Ananya Chatterjee,"Dear Sunita Sen and Co-authors,",Person,Person,Gemma
e320,SUB-ACL-2021-0842,identifies,Deploying Synthetic Preview and Embargo Protocols for Multilingual Historical NLP Resources,Submission ID: SUB-ACL-2021-0842,SubmissionID,Paper,Gemma
e320,ACL 2021 Resource Track,hasPaperInfo,Deploying Synthetic Preview and Embargo Protocols for Multilingual Historical NLP Resources,ACL 2021 Resource Track,Conference,Paper,Gemma
e320,SUB-ACL-2021-0842,inVenue,ACL 2021 Resource Track,ACL 2021 Resource Track,SubmissionID,Conference,Gemma
e320,Unknown Status,movesTo,Deploying Synthetic Preview and Embargo Protocols for Multilingual Historical NLP Resources,we are pleased to inform you that your submission has been accepted for presentation,PaperStatus,Paper,Gemma
e869,Sunita Sen,worksWith,Sunita Sen,"Thank you, Sunita, for your thoughtful message and for initiating the conversation regarding our post-ACL trajectory.",Person,Person,Gemma
e869,Prof. Ramesh Bhatia,worksWith,Sunita Sen,"Thank you, Sunita, for your thoughtful message and for initiating the conversation regarding our post-ACL trajectory.",Person,Person,Gemma
e869,Dr. Ananya Chatterjee,worksWith,Sunita Sen,"Thank you, Sunita, for your thoughtful message and for initiating the conversation regarding our post-ACL trajectory.",Person,Person,Gemma
e869,Prof. Ramesh Bhatia,worksWith,Prof. Ramesh Bhatia,"Thank you, Sunita, for your thoughtful message and for initiating the conversation regarding our post-ACL trajectory.",Person,Person,Gemma
e869,Dr. Ananya Chatterjee,worksWith,Dr. Ananya Chatterjee,"Thank you, Sunita, for your thoughtful message and for initiating the conversation regarding our post-ACL trajectory.",Person,Person,Gemma
e869,Dr. Michael Bradley,attends,ACL2024,"On outreach, a formal resource paper to accompany the dataset release is timely—",Person,Conference,Gemma
e869,Sunita Sen,inVenue,JOCCH,"I strongly support the idea of preparing an extended version, and JOCCH would be an excellent target",Person,Journal,Gemma
e869,Sunita Sen,inVenue,Journal of Documentation,"I strongly support the idea of preparing an extended version, and Journal of Documentation would be an excellent target",Person,Journal,Gemma
e869,dataset,worksWith,preparing an extended version,"I strongly support the idea of preparing an extended version, and JOCCH and Journal of Documentation would be excellent targets",Dataset,Task,Gemma
e869,annotation guidelines,worksWith,preparing an extended version,"I strongly support the idea of preparing an extended version, and JOCCH and Journal of Documentation would be excellent targets",Method,Task,Gemma
e869,historic language normalization pipeline,worksWith,preparing an extended version,"I strongly support the idea of preparing an extended version, and JOCCH and Journal of Documentation would be excellent targets",Method,Task,Gemma
e869,Outreach to the broader historical NLP community,worksWith,preparing an extended version,"I strongly support the idea of preparing an extended version, and JOCCH and Journal of Documentation would be excellent targets",Task,Task,Gemma
e869,Preliminary organization of our upcoming ACL2024 presentation,worksWith,preparing an extended version,"I strongly support the idea of preparing an extended version, and JOCCH and Journal of Documentation would be excellent targets",Task,Task,Gemma
e869,Dr. Michael Bradley,attends,"Journal extension structure & division of new writing tasks, Dataset/resource paper logistics and timeline, Outreach to the broader historical NLP community, Preliminary organization of our upcoming ACL2024 presentation","On outreach, a formal resource paper to accompany the dataset release is timely—",Person,Meeting,Gemma
e869,Sunita Sen,attends,"Journal extension structure & division of new writing tasks, Dataset/resource paper logistics and timeline, Outreach to the broader historical NLP community, Preliminary organization of our upcoming ACL2024 presentation","On outreach, a formal resource paper to accompany the dataset release is timely—",Person,Meeting,Gemma
e869,Prof. Ramesh Bhatia,attends,"Journal extension structure & division of new writing tasks, Dataset/resource paper logistics and timeline, Outreach to the broader historical NLP community, Preliminary organization of our upcoming ACL2024 presentation","On outreach, a formal resource paper to accompany the dataset release is timely—",Person,Meeting,Gemma
e869,Dr. Ananya Chatterjee,attends,"Journal extension structure & division of new writing tasks, Dataset/resource paper logistics and timeline, Outreach to the broader historical NLP community, Preliminary organization of our upcoming ACL2024 presentation","On outreach, a formal resource paper to accompany the dataset release is timely—",Person,Meeting,Gemma
e498,Laura Jenkins,worksWith,Laura Jenkins,"Ms. Laura Jenkins, our Media Relations Officer, has written this afternoon to confirm that the document—after a minor compliance review—fully meets Oxford’s standards for legal, factual, and partnership attribution.",Person,Person,Gemma
e498,Sunita Sen,hasAuthor,JCDL 2022 press release,I am pleased to confirm that we have now received official approval from the University of Oxford’s Public Affairs Directorate for our JCDL 2022 press release.,Person,Paper,Gemma
e498,Sunita Sen,identifies,JCDL2022-PressRelease,I am pleased to confirm that we have now received official approval from the University of Oxford’s Public Affairs Directorate for our JCDL 2022 press release.,Person,SubmissionID,Gemma
e498,Sunita Sen,movesTo,2022-12-15,I am pleased to confirm that we have now received official approval from the University of Oxford’s Public Affairs Directorate for our JCDL 2022 press release.,Person,PaperStatus,Gemma
e498,Sunita Sen,worksWith,JCDL2022,I am pleased to confirm that we have now received official approval from the University of Oxford’s Public Affairs Directorate for our JCDL 2022 press release.,Person,Dataset,Gemma
e498,Sunita Sen,worksWith,JCDL,I am pleased to confirm that we have now received official approval from the University of Oxford’s Public Affairs Directorate for our JCDL 2022 press release.,Person,Journal,Gemma
e498,Prof. Ramesh Bhatia,attends,finalize the announcement date,Let’s schedule a brief (max. 20-minute) Google Meet or Zoom call tomorrow to finalize the announcement date,Person,Meeting,Gemma
e498,Prof. Ramesh Bhatia,worksWith,JCDL2022,Let’s schedule a brief (max. 20-minute) Google Meet or Zoom call tomorrow to finalize the announcement date,Person,Dataset,Gemma
e498,Prof. Ramesh Bhatia,worksWith,JCDL,Let’s schedule a brief (max. 20-minute) Google Meet or Zoom call tomorrow to finalize the announcement date,Person,Journal,Gemma
e498,Prof. Ramesh Bhatia,movesTo,2022-12-15,Let’s schedule a brief (max. 20-minute) Google Meet or Zoom call tomorrow to finalize the announcement date,Person,PaperStatus,Gemma
e512,Sunita Sen,worksWith,Dr. Ananya Chatterjee,"Dear Sunita, Dr. Chatterjee, Dr. Bradley, and Prof. Bhatia,",Person,Person,Gemma
e512,Prof. Ramesh Bhatia,worksWith,Dr. Ananya Chatterjee,"Dear Sunita, Dr. Chatterjee, Dr. Bradley, and Prof. Bhatia,",Person,Person,Gemma
e512,Dr. Michael Bradley,worksWith,Dr. Michael Bradley,"Dear Sunita, Dr. Chatterjee, Dr. Bradley, and Prof. Bhatia,",Person,Person,Gemma
e512,Prof. Ramesh Bhatia,worksWith,Dr. Ananya Chatterjee,"Dear Sunita, Dr. Chatterjee, Dr. Bradley, and Prof. Bhatia,",Person,Person,Gemma
e512,Prof. Ramesh Bhatia,worksWith,Dr. Michael Bradley,"Dear Sunita, Dr. Chatterjee, Dr. Bradley, and Prof. Bhatia,",Person,Person,Gemma
e512,NLP Innovations for Historical Texts: Multilingual Heritage Preservation across Continents,identifies,JCDL2022_MainIssue,The newsletter has now been officially published and distributed to our international subscriber base.,Paper,SubmissionID,Gemma
e512,JCDL2022_MainIssue,inVenue,JCDL 2022 Newsletter,The newsletter has now been officially published and distributed to our international subscriber base.,SubmissionID,Journal,Gemma
e512,JCDL 2022 Newsletter,inVenue,JCDL 2022,The newsletter has now been officially published and distributed to our international subscriber base.,Journal,Conference,Gemma
e512,conference mainstage sessions,attends,JCDL 2022,"Once again, thank you for your exemplary preparation and collegiality—your group’s contributions are among the highlights of this year’s outreach. Please expect a follow-up message from our events team regarding the scheduling of live project spotlights and possible participation in the conference media day.",Meeting,Conference,Gemma
e423,Prof. Ramesh Bhatia,worksWith,Dr. Michael Bradley,"Michael, you may now finalize the integrated package",Person,Person,Gemma
e423,Dr. Ananya Chatterjee,worksWith,Dr. Michael Bradley,"Michael, you may now finalize the integrated package",Person,Person,Gemma
e423,Sunita Sen,worksWith,Dr. Michael Bradley,"Michael, you may now finalize the integrated package",Person,Person,Gemma
e423,Dr. Michael Bradley,worksWith,Dr. Michael Bradley,"Dear Michael, Ananya, and Sunita,",Person,Person,Gemma
e423,Dr. Ananya Chatterjee,worksWith,Dr. Michael Bradley,"Dear Michael, Ananya, and Sunita,",Person,Person,Gemma
e423,Sunita Sen,worksWith,Dr. Michael Bradley,"Dear Michael, Ananya, and Sunita,",Person,Person,Gemma
e423,Dr. Michael Bradley,worksWith,Sunita Sen,"Dear Michael, Ananya, and Sunita,",Person,Person,Gemma
e423,Dr. Michael Bradley,inVenue,JOCCH,I am writing to provide an update concerning the necessary institutional clearances as we prepare to submit our manuscript to JOCCH,Person,Conference,Gemma
e680,Dr. Ananya Chatterjee,worksWith,Sunita Sen,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Person,Gemma
e680,Dr. Ananya Chatterjee,worksWith,Prof. Ramesh Bhatia,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Person,Gemma
e680,Dr. Ananya Chatterjee,worksWith,Dr. Michael Bradley,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Person,Gemma
e680,Sunita Sen,hasAuthor,Temporal Sentiment Analysis in Historical Archives,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Paper,Gemma
e680,Prof. Ramesh Bhatia,hasAuthor,Temporal Sentiment Analysis in Historical Archives,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Paper,Gemma
e680,Dr. Michael Bradley,hasAuthor,Temporal Sentiment Analysis in Historical Archives,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",Person,Paper,Gemma
e680,Unknown Submission,identifies,Temporal Sentiment Analysis in Historical Archives,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",SubmissionID,Paper,Gemma
e680,Unknown Submission,inVenue,JCDL 2023,"Thank you, Sunita, for your prompt and meticulous verification, and for sharing the relevant confirmations in our shared drive.",SubmissionID,Conference,Gemma
e680,Dr. Ananya Chatterjee,movesTo,2022-04-11,I am writing to affirm that I have just completed the final checks as outlined:,Person,PaperStatus,Gemma
e680,Sunita Sen,movesTo,2022-04-11,I am writing to affirm that I have just completed the final checks as outlined:,Person,PaperStatus,Gemma
e680,Prof. Ramesh Bhatia,movesTo,2022-04-11,I am writing to affirm that I have just completed the final checks as outlined:,Person,PaperStatus,Gemma
e680,Dr. Michael Bradley,movesTo,2022-04-11,I am writing to affirm that I have just completed the final checks as outlined:,Person,PaperStatus,Gemma
e109,Prof. Ramesh Bhatia,worksWith,Sunita Sen,"Dear Prof. Bhatia, Ms. Sen, Dr. Bradley, and Dr. Chatterjee,",Person,Person,Gemma
e109,Dr. Michael Bradley,worksWith,Sunita Sen,"Dear Prof. Bhatia, Ms. Sen, Dr. Bradley, and Dr. Chatterjee,",Person,Person,Gemma
e109,Dr. Ananya Chatterjee,worksWith,Sunita Sen,"Dear Prof. Bhatia, Ms. Sen, Dr. Bradley, and Dr. Chatterjee,",Person,Person,Gemma
e109,SUB-JOCCH-2019-0187,identifies,NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers,"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",SubmissionID,Paper,Gemma
e109,ACM Journal on Computing and Cultural Heritage (JOCCH),inVenue,NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers,"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",Journal,Paper,Gemma
e109,Prof. Ramesh Bhatia,worksWith,ACM Journal on Computing and Cultural Heritage (JOCCH),"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",Person,Journal,Gemma
e109,Sunita Sen,worksWith,ACM Journal on Computing and Cultural Heritage (JOCCH),"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",Person,Journal,Gemma
e109,Dr. Michael Bradley,worksWith,ACM Journal on Computing and Cultural Heritage (JOCCH),"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",Person,Journal,Gemma
e109,Dr. Ananya Chatterjee,worksWith,ACM Journal on Computing and Cultural Heritage (JOCCH),"This is to formally acknowledge receipt of your revised manuscript entitled “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” submitted to the ACM Journal on Computing and Cultural Heritage (JOCCH), under Submission ID: SUB-JOCCH-2019-0187.",Person,Journal,Gemma
e70,Sunita Sen,worksWith,ACM Journal on Computing and Cultural Heritage,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",Person,Journal,Gemma
e70,Prof. Ramesh Bhatia,worksWith,ACM Journal on Computing and Cultural Heritage,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",Person,Journal,Gemma
e70,Dr. Michael Bradley,worksWith,ACM Journal on Computing and Cultural Heritage,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",Person,Journal,Gemma
e70,Dr. Ananya Chatterjee,worksWith,ACM Journal on Computing and Cultural Heritage,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",Person,Journal,Gemma
e70,SUB-JOCCH-2019-0187,identifies,ACM Journal on Computing and Cultural Heritage,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",SubmissionID,Journal,Gemma
e70,SUB-JOCCH-2019-0187,movesTo,2022-12-15,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",SubmissionID,PaperStatus,Gemma
e70,Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts,usedFor,2022-12-15,"We are writing to update you on the status of your manuscript (Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”) submitted to the ACM Journal on Computing and Cultural Heritage.",Dataset,PaperStatus,Gemma
e55,Sunita Sen,worksWith,Dr. Ananya Chatterjee,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Dr. Ananya Chatterjee,worksWith,Sunita Sen,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Sunita Sen,worksWith,Dr. Michael Bradley,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Dr. Michael Bradley,worksWith,Sunita Sen,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Sunita Sen,worksWith,Prof. Ramesh Bhatia,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Prof. Ramesh Bhatia,worksWith,Sunita Sen,I am pleased to confirm my responsibilities and will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Person,Gemma
e55,Sunita Sen,worksOn,prepare the first draft of the digital poster,I will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Task,Gemma
e55,Dr. Ananya Chatterjee,worksOn,share the documentation template for the dataset release,I will coordinate closely with Ananya to prepare the first draft of the digital poster by 9 June.,Person,Task,Gemma
