:START_ID,:END_ID,:TYPE,context,source
pn8,tk31,worksOn,"I also intend to research recent developments in interpretability specific to NLP on historical texts, such as temporal saliency mapping and attention visualization techniques in Transformer architectures.",P3V8WD4J
pn7,tk2,worksOn,especially in the context of tracking historical semantic shift and sentiment drift.,P3V8WD4J
pn7,tk19,worksOn,I concur that this method offers a more realistic evaluation of our models’ longitudinal generalizability.,P3V8WD4J
pn1,tk27,worksOn,There might be preprocessing or post-hoc interpretability approaches we can apply to mitigate these issues without losing valuable historical nuance.,P3V8WD4J
pn8,tk35,worksOn,I will circulate a brief summary of interpretability options ahead of our meeting.,P3V8WD4J
pn1,tk13,worksOn,my progress with the initial data processing for both the “Chronicling America” and “British Library Digital Collections” datasets.,Q9M7XZ8T
pn1,tk114,worksOn,I have begun by standardizing metadata fields and applying basic preprocessing steps,Q9M7XZ8T
pn1,tk37,worksOn,"I have begun by standardizing metadata fields and applying basic preprocessing steps, such as deduplication, lowercasing, and removal of extraneous symbols.",Q9M7XZ8T
pn1,tk38,worksOn,which complicates extraction of clean sentences for analysis.,Q9M7XZ8T
pn1,tk39,worksOn,I am considering integrating an OCR correction tool,Q9M7XZ8T
pn1,tk40,worksOn,"Would it be prudent to create custom mappings tailored for each archive, or do we standardize using the majority format?",Q9M7XZ8T
pn1,tk41,worksOn,"Would it be prudent to create custom mappings tailored for each archive, or do we standardize using the majority format?",Q9M7XZ8T
pn8,tk149,worksOn,I can send them over for further interpretability assessment.,Q9M7XZ8T
pn1,tk43,worksOn,before our check-in on the 23rd.,Q9M7XZ8T
pn8,tk149,worksOn,"Ananya, if you wish to review a sample of problematic segments, I can send them over for further interpretability assessment.",Q9M7XZ8T
pn1,tk44,worksOn,Thank you for the detailed update and for outlining the challenges in processing the historical datasets.,DS4L8R2V
pn1,tk114,worksOn,Your meticulous approach to standardizing metadata and addressing basic preprocessing steps is commendable,DS4L8R2V
pn1,tk37,worksOn,Your meticulous approach to standardizing metadata and addressing basic preprocessing steps is commendable,DS4L8R2V
pn7,tk48,worksOn,training a custom OCR correction model with a small manually verified subset can greatly boost accuracy,DS4L8R2V
pn7,tk114,worksOn,"For the metadata harmonization, I suggest we first analyze the prevalence of each date format",DS4L8R2V
pn7,tk50,worksOn,standardized to the format most common or suitable for downstream chronological analysis.,DS4L8R2V
pn7,tk51,worksOn,"Where metadata is missing, probabilistic inference based on content or publication context might help",DS4L8R2V
pn8,tk52,worksOn,"Ananya, if you’re open to reviewing a targeted sample of the OCR-challenged segments",DS4L8R2V
pn7,tk52,worksOn,"Ananya, if you’re open to reviewing a targeted sample of the OCR-challenged segments, perhaps you and I can coordinate",DS4L8R2V
pn7,tk53,worksOn,perhaps you and I can coordinate—to both improve cleaning and tie in interpretability insights for downstream models.,DS4L8R2V
pn8,tk53,worksOn,perhaps you and I can coordinate—to both improve cleaning and tie in interpretability insights for downstream models.,DS4L8R2V
pn7,tk54,worksOn,perhaps you and I can coordinate—to both improve cleaning and tie in interpretability insights for downstream models.,DS4L8R2V
pn8,tk54,worksOn,perhaps you and I can coordinate—to both improve cleaning and tie in interpretability insights for downstream models.,DS4L8R2V
pn7,tk55,worksOn,Happy to do a brief demonstration of my correction workflow during our upcoming meeting,DS4L8R2V
pn7,tk56,worksOn,Thank you for the detailed exchanges and for sharing both the challenges and solutions with respect to data cleaning.,W8RSK3BQ
pn8,tk56,worksOn,Thank you for the detailed exchanges and for sharing both the challenges and solutions with respect to data cleaning.,W8RSK3BQ
pn8,tk127,worksOn,"Reviewing these will help me adapt interpretability analyses; for example, I can test whether post-OCR tokens introduce artifact-driven explanations in LIME/SHAP output.",W8RSK3BQ
pn8,tk60,worksOn,Establishing where our models may be ‘over-interpreting’ residual noise will be critical for robust longitudinal analysis.,W8RSK3BQ
pn8,tk61,worksOn,"I am also preparing a memo summarizing the pros and cons of a unified versus dual mapping system for metadata standardization, leveraging recent case studies from similar large-scale historical NLP efforts.",W8RSK3BQ
pn8,tk62,worksOn,This should assist us in choosing the optimal approach for downstream harmonization and documentation.,W8RSK3BQ
pn8,tk63,worksOn,"I will make my comments and preliminary analysis available ahead of our 23rd April check-in, so that we may align on next steps.",W8RSK3BQ
pn7,tk63,worksOn,"Michael, please feel free to suggest any specific formats for the data samples you would find most convenient. I will make my comments and preliminary analysis available ahead of our 23rd April check-in, so that we may align on next steps.",W8RSK3BQ
pn8,tk127,worksOn,"Ananya, your plan to analyze the impact of post-OCR artifacts on interpretability tools like LIME and SHAP is very timely.",JU4L39XZ
pn7,tk55,worksOn,"Michael, I am eager to see the demonstration of your correction workflow in our meeting",JU4L39XZ
pn1,tk65,worksOn,I have tabulated the main date format inconsistencies,JU4L39XZ
pn1,tk66,worksOn,and drafted an initial mapping schema for each archive (attached as a CSV).,JU4L39XZ
pn1,tk67,worksOn,I am prepared to refine this further or switch to a unified mapping depending on your feedback and Ananya’s memo.,JU4L39XZ
pn8,tk68,worksOn,"I look forward to your interpretability memo, Ananya",JU4L39XZ
pn1,tk69,worksOn,1. Sunita's briefing on dataset harmonization progress and immediate needs,B9Z4EH5S
pn7,tk70,worksOn,2. Michael's demonstration of OCR/post-processing pipeline (using shared Chronicling America samples),B9Z4EH5S
pn8,tk71,worksOn,3. Ananya's preliminary feedback on interpretability review and metadata system memo,B9Z4EH5S
pn7,tk114,worksOn,4. Joint discussion: unified vs. dual metadata mapping schema; plan for next harmonization/annotation steps,B9Z4EH5S
pn1,tk114,worksOn,4. Joint discussion: unified vs. dual metadata mapping schema; plan for next harmonization/annotation steps,B9Z4EH5S
pn8,tk114,worksOn,4. Joint discussion: unified vs. dual metadata mapping schema; plan for next harmonization/annotation steps,B9Z4EH5S
pn2,tk114,worksOn,4. Joint discussion: unified vs. dual metadata mapping schema; plan for next harmonization/annotation steps,B9Z4EH5S
pn7,tk73,worksOn,"5. Scheduling and discussion of next milestone (e.g., baseline model implementation, evaluation setup)",B9Z4EH5S
pn1,tk73,worksOn,"5. Scheduling and discussion of next milestone (e.g., baseline model implementation, evaluation setup)",B9Z4EH5S
pn8,tk73,worksOn,"5. Scheduling and discussion of next milestone (e.g., baseline model implementation, evaluation setup)",B9Z4EH5S
pn2,tk73,worksOn,"5. Scheduling and discussion of next milestone (e.g., baseline model implementation, evaluation setup)",B9Z4EH5S
pn8,tk127,worksOn,"Ananya, your initiative to contrast the interpretability outputs on raw versus post-OCR-corrected text will be highly informative.",B9Z4EH5S
pn8,tk75,worksOn,"If you have the chance to circulate even a brief summary of initial findings before our meeting, it could help guide the demonstration and group discussion.",B9Z4EH5S
pn7,tk76,worksOn,"In preparation for the meeting, I encourage everyone to review the recent files and memos shared",ZD8KL7SW
pn1,tk76,worksOn,"In preparation for the meeting, I encourage everyone to review the recent files and memos shared",ZD8KL7SW
pn8,tk76,worksOn,"In preparation for the meeting, I encourage everyone to review the recent files and memos shared",ZD8KL7SW
pn7,tk77,worksOn,suggestions for advancing baseline modeling.,ZD8KL7SW
pn1,tk77,worksOn,suggestions for advancing baseline modeling.,ZD8KL7SW
pn8,tk77,worksOn,suggestions for advancing baseline modeling.,ZD8KL7SW
pn7,tk78,worksOn,we may also briefly touch upon possible venues (conferences or journals) for ultimate submission,ZD8KL7SW
pn1,tk78,worksOn,we may also briefly touch upon possible venues (conferences or journals) for ultimate submission,ZD8KL7SW
pn8,tk78,worksOn,we may also briefly touch upon possible venues (conferences or journals) for ultimate submission,ZD8KL7SW
pn1,tk79,worksOn,Dataset Harmonization: Sunita presented her progress on metadata mapping for both Chronicling America and British Library datasets.,AB7FQC9K
pn1,tk79,worksOn,Sunita presented her progress on metadata mapping for both Chronicling America and British Library datasets.,AB7FQC9K
pn7,tk27,worksOn,OCR Correction Workflow: Michael gave a live demonstration of his customized OCR correction pipeline.,AB7FQC9K
pn1,tk88,worksOn,Sunita and Michael will collaborate to prepare a “clean” corpus subset for subsequent modeling.,AB7FQC9K
pn7,tk88,worksOn,Sunita and Michael will collaborate to prepare a “clean” corpus subset for subsequent modeling.,AB7FQC9K
pn8,tk127,worksOn,Interpretability Analyses: I shared my initial comparative review of LIME and SHAP on raw and OCR-corrected samples.,AB7FQC9K
pn8,tk83,worksOn,I shared my initial comparative review of LIME and SHAP on raw and OCR-corrected samples.,AB7FQC9K
pn8,tk84,worksOn,Action: I will formalize these findings as a technical memo for circulation by 30th April.,AB7FQC9K
pn7,tk85,worksOn,"Baseline Model Planning: The team agreed to proceed with a Transformer-based language model as a baseline, using decade-based splits for training and evaluation, as initially suggested by Michael.",AB7FQC9K
pn1,tk85,worksOn,Baseline Model Planning: The team agreed to proceed with a Transformer-based language model as a baseline...,AB7FQC9K
pn8,tk85,worksOn,Baseline Model Planning: The team agreed to proceed with a Transformer-based language model as a baseline...,AB7FQC9K
pn2,tk85,worksOn,Baseline Model Planning: The team agreed to proceed with a Transformer-based language model as a baseline...,AB7FQC9K
pn1,tk86,worksOn,"Sunita will initiate data partitioning, and Michael will draft the model configuration by 1st May.",AB7FQC9K
pn7,tk87,worksOn,"Sunita will initiate data partitioning, and Michael will draft the model configuration by 1st May.",AB7FQC9K
pn1,tk88,worksOn,Sunita & Michael: Share a jointly curated “clean” sample corpus (by 28th April),AB7FQC9K
pn7,tk88,worksOn,Sunita & Michael: Share a jointly curated “clean” sample corpus (by 28th April),AB7FQC9K
pn8,tk125,worksOn,Ananya: Circulate interpretability memo (by 30th April),AB7FQC9K
pn1,tk90,worksOn,Sunita: Provide decade-partitioned data overview (by 1st May),AB7FQC9K
pn7,tk91,worksOn,Michael: Share draft model configuration (by 1st May),AB7FQC9K
pn1,tk92,worksOn,All: Suggest further evaluation metrics (ongoing discussion on email),AB7FQC9K
pn2,tk92,worksOn,All: Suggest further evaluation metrics (ongoing discussion on email),AB7FQC9K
pn7,tk92,worksOn,All: Suggest further evaluation metrics (ongoing discussion on email),AB7FQC9K
pn8,tk92,worksOn,All: Suggest further evaluation metrics (ongoing discussion on email),AB7FQC9K
pn7,tk94,worksOn,"Michael, please review the corpora to confirm the corrections align with your intended workflow.",L72FWD19
pn8,tk127,worksOn,"Ananya, I welcome your feedback regarding any structural or annotation-related issues relevant to your interpretability analyses.",L72FWD19
pn1,tk95,worksOn,"If further manual inspection or annotation standards are desired for this initial subset, please advise on the best format.",L72FWD19
pn1,tk96,worksOn,as our next steps involve finalizing decade-based splits and proposing evaluation metrics for baseline modeling,L72FWD19
pn1,tk97,worksOn,as our next steps involve finalizing decade-based splits and proposing evaluation metrics for baseline modeling,L72FWD19
pn1,tk88,worksOn,"Thank you, Sunita, for your diligence in preparing and organizing the clean corpus subset",F2R6YT89
pn1,tk99,worksOn,and for summarising the applied pipeline and remaining challenges so clearly in the README.,F2R6YT89
pn7,tk100,worksOn,"As for the evaluation metrics for our upcoming baseline modeling, I recommend adopting both intrinsic and extrinsic measures.",F2R6YT89
pn8,tk125,worksOn,"Ananya, your upcoming interpretability memo should help us identify additional diagnostic metrics",F2R6YT89
pn2,tk107,worksOn,"Prof. Bhatia, please let us know if there are other target tasks (e.g., chronology prediction, entity linking across archives)",F2R6YT89
pn2,tk108,worksOn,"Prof. Bhatia, please let us know if there are other target tasks (e.g., chronology prediction, entity linking across archives)",F2R6YT89
pn7,tk109,worksOn,"In preparation for our early May check-in, I suggest we each nominate 1-2 stretch evaluation goals",F2R6YT89
pn1,tk110,worksOn,I suggest we each nominate 1-2 stretch evaluation goals informed by prior work,F2R6YT89
pn8,tk110,worksOn,I suggest we each nominate 1-2 stretch evaluation goals informed by prior work,F2R6YT89
pn2,tk110,worksOn,I suggest we each nominate 1-2 stretch evaluation goals informed by prior work,F2R6YT89
pn7,tk111,worksOn,I will circulate a draft of the baseline model configuration and evaluation workflow by 1st May as committed.,F2R6YT89
pn1,tk112,worksOn,the diligent work on curating the clean corpus and defining evaluation metrics.,MN42KXHS
pn8,tk112,worksOn,"Thank you all for your comprehensive and thoughtful discussions, as well as the diligent work on curating the clean corpus and defining evaluation metrics.",MN42KXHS
pn7,tk112,worksOn,"Thank you all for your comprehensive and thoughtful discussions, as well as the diligent work on curating the clean corpus and defining evaluation metrics.",MN42KXHS
pn1,tk113,worksOn,the diligent work on curating the clean corpus and defining evaluation metrics.,MN42KXHS
pn8,tk113,worksOn,"Thank you all for your comprehensive and thoughtful discussions, as well as the diligent work on curating the clean corpus and defining evaluation metrics.",MN42KXHS
pn7,tk113,worksOn,"Thank you all for your comprehensive and thoughtful discussions, as well as the diligent work on curating the clean corpus and defining evaluation metrics.",MN42KXHS
pn1,tk114,worksOn,"Sunita and Michael, the structured approach to metadata and data preparation is evident and much appreciated",MN42KXHS
pn7,tk114,worksOn,"Sunita and Michael, the structured approach to metadata and data preparation is evident and much appreciated",MN42KXHS
pn1,tk115,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn7,tk115,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn8,tk115,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn1,tk116,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn7,tk116,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn8,tk116,worksOn,this meticulousness will serve us well as we move into modeling and results benchmarking.,MN42KXHS
pn8,tk68,worksOn,"Ananya, I look forward to your interpretability memo",MN42KXHS
pn8,tk121,worksOn,would particularly appreciate your advice on quantitative versus qualitative comparison protocols for model explanations,MN42KXHS
pn8,tk122,worksOn,would particularly appreciate your advice on quantitative versus qualitative comparison protocols for model explanations,MN42KXHS
pn8,tk125,worksOn,the interpretability memo that I am preparing... which I plan to circulate by 30th April as promised,V9T5QK23
pn8,tk126,worksOn,I will also discuss protocols for assessing explanation “usability” from a historian’s perspective,V9T5QK23
pn8,tk127,worksOn,your feedback on my proposed interpretability comparison protocols,V9T5QK23
pn2,tk107,worksOn,as Ramesh suggested,V9T5QK23
pn2,tk124,worksOn,as Ramesh suggested,V9T5QK23
pn1,tk127,worksOn,Building on Sunita and Michael’s curated clean subset,V9T5QK23
pn7,tk127,worksOn,Building on Sunita and Michael’s curated clean subset,V9T5QK23
pn8,tk68,worksOn,"Thank you, Ananya, for your thoughtful update regarding the interpretability memo",X7P4ZJ13
pn1,tk68,worksOn,"Thank you, Ananya, for your thoughtful update regarding the interpretability memo",X7P4ZJ13
pn1,tk128,worksOn,"As we refine our evaluation benchmarks, aligning them with realistic use cases in digital history will be a significant strength for us.",X7P4ZJ13
pn8,tk128,worksOn,"As we refine our evaluation benchmarks, aligning them with realistic use cases in digital history will be a significant strength for us.",X7P4ZJ13
pn7,tk128,worksOn,"As we refine our evaluation benchmarks, aligning them with realistic use cases in digital history will be a significant strength for us.",X7P4ZJ13
pn2,tk128,worksOn,"As we refine our evaluation benchmarks, aligning them with realistic use cases in digital history will be a significant strength for us.",X7P4ZJ13
pn1,tk130,worksOn,I would like to suggest including a small pilot with human annotators,X7P4ZJ13
pn8,tk130,worksOn,I would like to suggest including a small pilot with human annotators,X7P4ZJ13
pn7,tk130,worksOn,I would like to suggest including a small pilot with human annotators,X7P4ZJ13
pn2,tk130,worksOn,I would like to suggest including a small pilot with human annotators,X7P4ZJ13
pn1,tk131,worksOn,perhaps a short annotation exercise where we collect brief feedback,X7P4ZJ13
pn1,tk132,worksOn,where we collect brief feedback from actual historians or expert users on sample explanations.,X7P4ZJ13
pn8,tk132,worksOn,where we collect brief feedback from actual historians or expert users on sample explanations.,X7P4ZJ13
pn7,tk132,worksOn,where we collect brief feedback from actual historians or expert users on sample explanations.,X7P4ZJ13
pn2,tk132,worksOn,where we collect brief feedback from actual historians or expert users on sample explanations.,X7P4ZJ13
pn1,tk136,worksOn,Let us also briefly discuss the annotation pipeline and author responsibilities during the upcoming meeting,X7P4ZJ13
pn8,tk136,worksOn,Let us also briefly discuss the annotation pipeline and author responsibilities during the upcoming meeting,X7P4ZJ13
pn7,tk136,worksOn,Let us also briefly discuss the annotation pipeline and author responsibilities during the upcoming meeting,X7P4ZJ13
pn2,tk136,worksOn,Let us also briefly discuss the annotation pipeline and author responsibilities during the upcoming meeting,X7P4ZJ13
pn1,tk137,worksOn,to streamline our submission plan.,X7P4ZJ13
pn8,tk137,worksOn,to streamline our submission plan.,X7P4ZJ13
pn7,tk137,worksOn,to streamline our submission plan.,X7P4ZJ13
pn2,tk137,worksOn,to streamline our submission plan.,X7P4ZJ13
pn8,tk138,worksOn,proactive coordination around both meeting scheduling and protocol development.,4GNV9SZP
pn1,tk138,worksOn,proactive coordination around both meeting scheduling and protocol development.,4GNV9SZP
pn1,tk130,worksOn,I fully support Sunita’s suggestion to incorporate a limited human annotation pilot in our interpretability evaluations.,4GNV9SZP
pn7,tk130,worksOn,I fully support Sunita’s suggestion to incorporate a limited human annotation pilot in our interpretability evaluations.,4GNV9SZP
pn7,tk140,worksOn,I am happy to initiate contact with two digital history collaborators here at Stanford who may be willing to provide this input on a quick-turnaround basis,4GNV9SZP
pn8,tk125,worksOn,"a few representative explanations identified via your forthcoming memo, Ananya.",4GNV9SZP
pn7,tk111,worksOn,Confirm baseline model configuration and initial results (I will distribute my draft by 1st May as promised),4GNV9SZP
pn7,tk143,worksOn,Confirm baseline model configuration and initial results (I will distribute my draft by 1st May as promised),4GNV9SZP
pn7,tk144,worksOn,Agree on the final set of evaluation metrics and protocols (incl. stretch goals),4GNV9SZP
pn8,tk144,worksOn,Agree on the final set of evaluation metrics and protocols (incl. stretch goals),4GNV9SZP
pn1,tk144,worksOn,Agree on the final set of evaluation metrics and protocols (incl. stretch goals),4GNV9SZP
pn2,tk144,worksOn,Agree on the final set of evaluation metrics and protocols (incl. stretch goals),4GNV9SZP
pn7,tk145,worksOn,Outline a preliminary authorship and responsibilities map for the planned ACL/EMNLP submission,4GNV9SZP
pn8,tk145,worksOn,Outline a preliminary authorship and responsibilities map for the planned ACL/EMNLP submission,4GNV9SZP
pn1,tk145,worksOn,Outline a preliminary authorship and responsibilities map for the planned ACL/EMNLP submission,4GNV9SZP
pn2,tk145,worksOn,Outline a preliminary authorship and responsibilities map for the planned ACL/EMNLP submission,4GNV9SZP
pn7,tk146,worksOn,Set a timeline for subsequent drafts and code releases,4GNV9SZP
pn8,tk146,worksOn,Set a timeline for subsequent drafts and code releases,4GNV9SZP
pn1,tk146,worksOn,Set a timeline for subsequent drafts and code releases,4GNV9SZP
pn2,tk146,worksOn,Set a timeline for subsequent drafts and code releases,4GNV9SZP
pn8,tk147,worksOn,Could someone please finalize the Google Meet or Zoom logistics and circulate the link?,4GNV9SZP
pn1,tk147,worksOn,Could someone please finalize the Google Meet or Zoom logistics and circulate the link?,4GNV9SZP
pn2,tk147,worksOn,Could someone please finalize the Google Meet or Zoom logistics and circulate the link?,4GNV9SZP
pn8,tk149,worksOn,1. Review interpretability findings – Ananya,SJ9HD3WK
pn1,tk150,worksOn,2. Outline and confirm pilot annotation process & expected outputs – Sunita & Michael,SJ9HD3WK
pn7,tk150,worksOn,2. Outline and confirm pilot annotation process & expected outputs – Sunita & Michael,SJ9HD3WK
pn7,tk167,worksOn,3. Baseline model configuration (draft) – Michael,SJ9HD3WK
pn8,tk152,worksOn,4. Finalization of evaluation metrics & stretch goal feasibility – Group,SJ9HD3WK
pn1,tk152,worksOn,4. Finalization of evaluation metrics & stretch goal feasibility – Group,SJ9HD3WK
pn7,tk152,worksOn,4. Finalization of evaluation metrics & stretch goal feasibility – Group,SJ9HD3WK
pn2,tk152,worksOn,4. Finalization of evaluation metrics & stretch goal feasibility – Group,SJ9HD3WK
pn2,tk145,worksOn,5. Authorship mapping and task allocation for ACL/EMNLP (tentative) – Prof. Bhatia,SJ9HD3WK
pn8,tk5340,worksOn,6. Draft/revision timeline and upcoming deliverables – Group,SJ9HD3WK
pn1,tk5340,worksOn,6. Draft/revision timeline and upcoming deliverables – Group,SJ9HD3WK
pn7,tk5340,worksOn,6. Draft/revision timeline and upcoming deliverables – Group,SJ9HD3WK
pn2,tk5340,worksOn,6. Draft/revision timeline and upcoming deliverables – Group,SJ9HD3WK
pn7,tk130,worksOn,"Michael, thank you for volunteering to reach out to digital history collaborators at Stanford for pilot annotation.",SJ9HD3WK
pn8,tk155,worksOn,"The document includes:

- Comparative quantitative evaluation of LIME vs. SHAP on our current corpus subset",SJ9HD3WK
pn8,tk156,worksOn,- Proposed usability and faithfulness metrics,SJ9HD3WK
pn8,tk157,worksOn,"- Vignettes with commentary on explanation clarity, including candidate samples for historian review",SJ9HD3WK
pn8,tk158,worksOn,- A brief discussion section recommending annotation protocol options (ad hoc survey vs. targeted feedback session),SJ9HD3WK
pn8,tk130,worksOn,"Michael, I appreciate your willingness to contact Stanford colleagues regarding the pilot annotation exercise.",P8LK3QZR
pn7,tk130,worksOn,"Michael, I appreciate your willingness to contact Stanford colleagues regarding the pilot annotation exercise.",P8LK3QZR
pn1,tk160,worksOn,"Sunita, your suggestion to root this pilot in explanations associated with residual error illustrates our commitment to actionable evaluation.",P8LK3QZR
pn2,tk161,worksOn,I would also recommend discussing how we might follow up such a pilot with a more systematic annotation component in future work or as a post-submission extension.,P8LK3QZR
pn2,tk162,worksOn,"For Monday’s session, the proposed agenda and lead assignments seem well balanced.",P8LK3QZR
pn2,tk163,worksOn,"if anyone encounters last-minute issues accessing the interpretability memo materials or the Meet link, please reach out directly and I will ensure backup access is disseminated promptly.",P8LK3QZR
pn8,tk164,worksOn,Ananya presented the findings from her comparative evaluation of LIME and SHAP on our clean corpus subset.,MAIL6VM4ZB12
pn7,tk130,worksOn,"Michael confirmed outreach to two digital history collaborators at Stanford, aiming for informal feedback on the selected explanation samples.",MAIL6VM4ZB12
pn1,tk130,worksOn,"Sunita to assist in preparing brief annotation instructions and a feedback form, targeting responses by 10th May.",MAIL6VM4ZB12
pn1,tk166,worksOn,"Sunita to assist in preparing brief annotation instructions and a feedback form, targeting responses by 10th May.",MAIL6VM4ZB12
pn7,tk166,worksOn,Sunita & Michael: Prepare annotation instructions and contact digital historians (by 5th May),MAIL6VM4ZB12
pn7,tk167,worksOn,Michael: Upload baseline model config and preliminary results (by 4th May),MAIL6VM4ZB12
pn1,tk168,worksOn,All: Review interpretability memo and provide feedback (by 5th May),MAIL6VM4ZB12
pn7,tk168,worksOn,All: Review interpretability memo and provide feedback (by 5th May),MAIL6VM4ZB12
pn8,tk168,worksOn,All: Review interpretability memo and provide feedback (by 5th May),MAIL6VM4ZB12
pn2,tk168,worksOn,All: Review interpretability memo and provide feedback (by 5th May),MAIL6VM4ZB12
pn1,tk169,worksOn,Sunita: Main corpus and annotation pipeline,MAIL6VM4ZB12
pn8,tk149,worksOn,Ananya: Interpretability analysis,MAIL6VM4ZB12
pn7,tk171,worksOn,Michael: Modeling & evaluation,MAIL6VM4ZB12
pn2,tk172,worksOn,"Ramesh: Project oversight, literature review sections",MAIL6VM4ZB12
pn2,tk173,worksOn,"Ramesh: Project oversight, literature review sections",MAIL6VM4ZB12
pn1,tk174,worksOn,Initial results and annotation feedback: 10th May,MAIL6VM4ZB12
pn7,tk174,worksOn,Initial results and annotation feedback: 10th May,MAIL6VM4ZB12
pn8,tk174,worksOn,Initial results and annotation feedback: 10th May,MAIL6VM4ZB12
pn2,tk174,worksOn,Initial results and annotation feedback: 10th May,MAIL6VM4ZB12
pn1,tk175,worksOn,Full draft (with figures): 25th May,MAIL6VM4ZB12
pn7,tk175,worksOn,Full draft (with figures): 25th May,MAIL6VM4ZB12
pn8,tk175,worksOn,Full draft (with figures): 25th May,MAIL6VM4ZB12
pn2,tk175,worksOn,Full draft (with figures): 25th May,MAIL6VM4ZB12
