:START_ID,:END_ID,:TYPE,context,source
s58,pa506,identifies,"manuscript ID SUB-JOCCH-2024-1143, titled “Cross-Jurisdictional Compliance and Annotation Protocols for NLP on Historical Corpora.”",email_952
s16,pa159,identifies,submission checklist uploaded; final checklist sign-off targeted by 23 October.,email_314
s11,pa48,identifies,our JOCCH submission (Submission ID: SUB-JOCCH-2020-0047),email_232
s11,pa105,identifies,submitted under Submission ID SUB-JOCCH-2020-0047,email_206
s48,pa428,identifies,Thank you for promptly forwarding the ACL decision notification. I have thoroughly reviewed both the decision letter and the reviewer comments available on the submission portal.,email_820
s36,pa36,identifies,our manuscript SUB-JOCCH-2022-0421,email_614
s51,pa452,identifies,"your submission to ACL2024, entitled ‘‘Annotation Strategies and Workflow Transparency for 19th-Century Bengali-English Historical Texts’’ (Submission ID: SUB-ACL-2024-0193)",email_856
s18,pa162,identifies,our resource track paper (SUB-ACL-2021-0842),email_321
s2,pa25,identifies,I have read through the editorial summary and the reviewer reports attached to the latest JOCCH notification (SUB-JOCCH-2019-0187).,email_72
s20,pa165,identifies,Let me echo everyone’s congratulations on our ACL acceptance—this is a gratifying step for our team.,email_324
s22,pa172,identifies,"Your submission, titled ""Provenance-Aware NLP for Historical Texts: Annotation, Compliance, and Synthetic Instance Protocols,"" has been recorded under Submission ID: SUB-ACL-2021-0471.",email_337
s11,pa99,identifies,congratulations to everyone on reaching the minor revision stage for SUB-JOCCH-2020-0047,email_193
s58,pa506,identifies,“Cross-Jurisdictional Compliance and Annotation Protocols for NLP on Historical Corpora” (Submission ID: SUB-JOCCH-2024-1143),email_953
s37,pa347,identifies,"submitted under Submission ID SUB-JCDL-2023-0417, has been ACCEPTED for presentation at JCDL 2023.",email_647
s29,pa37,identifies,"Looking ahead, I propose we outline the following immediate action points as we await the editorial decision for SUB-JOCCH-2022-0362:",email_427
s2,pa29,identifies,Submission ID: SUB-JOCCH-2019-0187,email_77
s11,pa117,identifies,The system has assigned the following tracking ID: SUB-JOCCH-2020-0047.,email_219
s55,pa37,identifies,"I have reviewed the “JOCCH_SubmissionChecklist_v6May.xlsx” in detail and am pleased to confirm that all items under my purview—including institutional affiliations, author order, compliance appendix, and legal notice citation—are completely in order.",email_886
s43,pa390,identifies,Submission ID: SUB-JOCCH-2023-0193,email_743
s11,pa100,identifies,SUB-JOCCH-2020-0047,email_197;email_226
s22,pa172,identifies,"Your oral presentation, ""Provenance-Aware NLP for Historical Texts: Annotation, Compliance, and Synthetic Instance Protocols"" (Submission ID: SUB-ACL-2021-0471)",email_346
s38,pa355,identifies,I want to echo my gratitude for everyone’s expertise and commitment through the submission process.,email_665
s3,pa346,identifies,Please note the official submission number once it is shared—this will be important for tracking correspondence related to reviews and presentation acceptance.,email_645
s42,pa372,identifies,Your submission has been received successfully and assigned the following Submission ID for reference: **SUB-JCDL-2023-0427**,email_699
s11,pa30,identifies,Congratulations to everyone on the conditional acceptance of our JOCCH manuscript (SUB-JOCCH-2020-0047),email_235
s37,pa347,identifies,Your official submission number is SUB-JCDL-2023-0417,email_646
s3,pa160,identifies,"Once the package is uploaded, please circulate the ACL submission confirmation and assigned Submission ID, so we have a clear record and can track our progress.",email_317
s49,pa441,identifies,Submission ID: SUB-ACL-2024-0483,email_837;email_836
s13,pa133,identifies,SUB-JOCCH-2021-0612,email_247
s11,pa117,identifies,Submission ID: SUB-JOCCH-2020-0047,email_220
s11,pa98,identifies,SUB-JOCCH-2020-0047,email_192
s60,pa515,identifies,Manuscript ID (as generated by the JOCCH system): SUB-JOCCH-2025-0472,email_971
s62,pa490,identifies,"The submission was made via the departmental portal this morning along with a brief statement highlighting the collaborative, cross-institutional dimension of our work.",email_1001
s29,pa48,identifies,SUB-JOCCH-2022-0362,email_438
s4,pa54,identifies,Congratulations to everyone on receiving the formal acceptance (pending camera-ready files) from JOCCH,email_111
s61,pa522,identifies,Now that we have received formal acknowledgment from JOCCH regarding our submission (SUB-JOCCH-2025-0194),email_990
s18,pa161,identifies,Submission ID: SUB-ACL-2021-0842,email_319;email_320;email_318
s22,pa172,identifies,"Your accepted paper, ""Provenance-Aware NLP for Historical Texts: Annotation, Compliance, and Synthetic Instance Protocols"" (Submission ID: SUB-ACL-2021-0471)",email_341
s56,pa465,identifies,Submission ID: SUB-JOCCH-2024-0421,email_904
s56,pa476,identifies,Submission ID: SUB-JOCCH-2024-0421,email_895;email_897
s60,pa515,identifies,(Submission ID: SUB-JOCCH-2025-0472),email_973
s60,pa497,identifies,we received the editorial decision on our manuscript (Submission ID: SUB-JOCCH-2025-0472),email_974
s3,pa34,identifies,"After you submit, kindly circulate the system confirmation email and assigned submission ID for our records.",email_82
s59,pa511,identifies,My annotated comments are now uploaded in the file “Section_4.2_JOCCH_Revision_RB_20Jan2025.docx” under the shared “Drafts” folder.,email_967
s11,pa100,identifies,our JOCCH minor revision package (SUB-JOCCH-2020-0047),email_227
s36,pa36,identifies,our JOCCH submission (SUB-JOCCH-2022-0421),email_616
s11,pa100,identifies,proceeding with today’s submission to the ACM Journal on Computing and Cultural Heritage (SUB-JOCCH-2020-0047),email_204
s61,pa521,identifies,Submission ID: SUB-JOCCH-2025-0194,email_989
s40,pa363,identifies,"submission ID SUB-JCDL-2023-0147, entitled “Semantic Drift Detection and Interoperability in Low-Resource Historical Corpora: An Annotated Benchmark and Evaluation Framework,”",email_682
s13,pa133,identifies,Submission ID: SUB-JOCCH-2021-0612,email_250;email_245
s11,pa97,identifies,submitted to the ACM Journal on Computing and Cultural Heritage (Submission ID: SUB-JOCCH-2020-0047).,email_191
s42,pa372,identifies,acknowledgment (SUB-JCDL-2023-0427),email_700
s5,pa66,identifies,Your proposal has been assigned the following Submission ID for future correspondence: SUB-JCDL-2020-0143,email_137
s38,pa348,identifies,I am delighted to share the news of our ACCEPTANCE at JCDL 2023 and want to congratulate everyone for their outstanding contributions to this collaborative project.,email_648
s2,pa23,identifies,The ScholarOne platform has assigned the following Submission ID for reference: SUB-JOCCH-2019-0187.,email_68
s36,pa324,identifies,SUB-JOCCH-2022-0421,email_626
s2,pa35,identifies,Submission ID: SUB-JOCCH-2019-0187,email_84
s22,pa172,identifies,Submission ID: SUB-ACL-2021-0471,email_347;email_342
s5,pa66,identifies,Submission ID: SUB-JCDL-2020-0143,email_138
s29,pa48,identifies,Should I receive any editorial notifications or clarifications regarding our JOCCH submission (SUB-JOCCH-2022-0362),email_443
s9,pa75,identifies,- **Submission ID:** SUB-JCDL-2020-0718,email_151
s31,pa254,identifies,Having now received the final confirmation from the committee,email_486
s9,pa75,identifies,Submission ID: SUB-JCDL-2020-0718,email_150
s7,pa71,identifies,JCDL 2020 camera-ready submission,email_146
s2,pa24,identifies,"Submission ID: SUB-JOCCH-2019-0187, “A Harmonized NLP Dataset and Documentation Protocol for OCR’d Historical Texts”",email_70
s51,pa451,identifies,Submission ID: SUB-ACL-2024-0193,email_855
s2,pa47,identifies,Submission ID: SUB-JOCCH-2019-0187,email_99
s40,pa363,identifies,Your submission has been successfully registered under the following identifier: **Submission ID:** SUB-JCDL-2023-0147,email_676
s53,pa458,identifies,"our ACL2024 camera-ready manuscript, supplementary documentation, and all required forms were uploaded and successfully submitted through the conference portal",email_865
s5,pa66,identifies,We have been assigned the following Submission ID for tracking and correspondence: SUB-JCDL-2020-0143,email_136
s30,pa244,identifies,Our formal submission has been assigned the following ID by the conference system: **Submission ID:** SUB-JCDL-2022-0432,email_475
s36,pa322,identifies,submission (SUB-JOCCH-2022-0421),email_621
s8,pa74,identifies,"I will incorporate any last feedback on the revision memo and ancillary index, double-check all submission materials (slide deck PDFs, screencast, mapping note, revision memo, manifest), and prepare the zipped bundle according to the JCDL specifications.",email_149
s25,pa185,identifies,I hope this finds you well and as delighted as I am by the acceptance of our oral presentation at ACL 2021.,email_367
s36,pa319,identifies,Submission ID: SUB-JOCCH-2022-0421,email_611
s11,pa31,identifies,JOCCH minor revision (SUB-JOCCH-2020-0047),email_216
s26,pa191,identifies,My audit of the updated checklist (now available as “ACL2021_cameraReadyChecklist_v2.xlsx” in our shared Drive) indicates that each guideline and contributor item has been addressed to full compliance.,email_377
s27,pa193,identifies,**Submission ID:** SUB-ACL-2022-0047,email_379
s11,pa105,identifies,Your submission has been assigned the following identification number: Submission ID: SUB-JOCCH-2020-0047,email_205
s28,pa194,identifies,I have reviewed the accepted manuscript in the ACL portal,email_382
s2,pa35,identifies,JOCCH Submission ID: SUB-JOCCH-2019-0187,email_83
s35,pa286,identifies,Now that JCDL 2022 has officially acknowledged receipt of our submission (SUB-JCDL-2022-1189),email_550
s30,pa245,identifies,your submission to JCDL 2022 entitled “Cross-Institutional Protocols for Metadata and Embargo: An Integrated FAQ Annex” (Submission ID: SUB-JCDL-2022-0432),email_477
s11,pa118,identifies,the decision from the JOCCH editorial office (SUB-JOCCH-2020-0047),email_222
s23,pa174,identifies,Presenting Author Registration: Your registration under reference number ACL2021-REG-18542 has been verified in our system.,email_345
s2,pa24,identifies,(Submission ID: SUB-JOCCH-2019-0187),email_71
s54,pa459,identifies,"submitted under Submission ID: SUB-ACL-2024-2386, entitled “Mixed-Script NLP Techniques for Historical Corpora in South Asia: Annotation, Evaluation, and Cross-Lingual Analysis.”",email_866
s29,pa218,identifies,assigned the following Submission ID for our reference: SUB-JOCCH-2022-0362.,email_426
s29,pa227,identifies,our submission (SUB-JOCCH-2022-0362),email_439
s13,pa133,identifies,"your manuscript, ""HistocrNLP: A Reproducible NLP Pipeline for Historical Texts across Domains"" (Submission ID: SUB-JOCCH-2021-0612)",email_246
s51,pa452,identifies,"Congratulations again on the acceptance of your submission, “Annotation Strategies and Workflow Transparency for 19th-Century Bengali-English Historical Texts” (Submission ID: SUB-ACL-2024-0193)",email_857
s43,pa137,identifies,article (SUB-JOCCH-2023-0193),email_754
s11,pa31,identifies,Thank you for your thorough and timely updates on the outstanding components of our JOCCH minor revision (SUB-JOCCH-2020-0047),email_229
s11,pa117,identifies,**Title:** Domain Transfer Limits and Anchor-Based Reviewer Navigation for NLP on Historical Data **Submission ID:** SUB-JOCCH-2020-0047,email_221
s52,pa26,identifies,Final upload of the full camera-ready package to the ACL2024 portal.,email_864
s2,pa53,identifies,your revised manuscript “NLP Approaches to Historical Entity Disambiguation: Lessons from Bengali-English Colonial Gazetteers” (Submission ID: SUB-JOCCH-2019-0187),email_110
s27,pa193,identifies,"your camera-ready submission for ACL 2022 (Submission ID: SUB-ACL-2022-0047, “NLP Methods for Historical Data: Provenance and Bias Mitigation”)",email_380
s2,pa53,identifies,under Submission ID: SUB-JOCCH-2019-0187,email_109
s44,pa402,identifies,(Submission ID: SUB-JOCCH-2023-0782),email_780
s45,pa409,identifies,**Submission ID:** SUB-JOCCH-2023-0843 **Title:** Cross-Institutional Protocols for Licensing and Harmonization in Historical NLP: An Annotated Case Study,email_794
s36,pa320,identifies,I have now successfully completed the ACM copyright agreement for our submission (SUB-JOCCH-2022-0421),email_615
s33,pa277,identifies,Submission ID (SUB-JCDL-2022-0092) for our records,email_533
s2,pa31,identifies,for our JOCCH minor revision (Submission ID: SUB-JOCCH-2019-0187),email_79
s29,pa48,identifies,I am pleased to share the meeting minutes to ensure we are aligned on operational and outreach priorities while our JOCCH submission (SUB-JOCCH-2022-0362) proceeds through review.,email_431
s11,pa97,identifies,Your submission has been assigned the following Submission ID: SUB-JOCCH-2020-0047.,email_190
s11,pa124,identifies,"your revised submission to the ACM Journal on Computing and Cultural Heritage (JOCCH), “Cross-Language NLP Pipelines for Noisy Historical Data: Protocols, Benchmarks, and Reproducibility Advances” (Submission ID: SUB-JOCCH-2020-0047).",email_234
s43,pa391,identifies,"submitted under Submission ID: SUB-JOCCH-2023-0193, has been formally accepted for publication",email_745
s13,pa132,identifies,SUB-JOCCH-2021-0612,email_244
s17,pa160,identifies,https://www.overleaf.com/read/histnlp-acl2021-submission-final,email_316
s32,pa256,identifies,Google Doc (final version: “JCDL2022_Press_Release_Final.docx”),email_491
s27,pa192,identifies,Our submission ID is SUB-ACL-2022-0047.,email_378
s10,pa36,identifies,"Please confirm once the final manuscript and supplement have been uploaded to the JOCCH portal, along with the submission ID for our records.",email_188
s43,pa391,identifies,"manuscript, “Semantic Adjudication and Entity Agreement Protocols for Historical South Asian Legal Texts” (SUB-JOCCH-2023-0193)",email_746
s58,pa48,identifies,regarding our JOCCH submission (SUB-JOCCH-2024-1143),email_954
s40,pa363,identifies,“Semantic Drift Detection and Interoperability in Low-Resource Historical Corpora: An Annotated Benchmark and Evaluation Framework” (SUB-JCDL-2023-0147),email_683
s56,pa465,identifies,our JOCCH resource note (SUB-JOCCH-2024-0421),email_898
s54,pa459,identifies,(Submission ID: SUB-ACL-2024-2386),email_867
s11,pa100,identifies,our JOCCH minor revision resubmission (SUB-JOCCH-2020-0047),email_225
s6,pa70,identifies,I have completed the requested updates to the slide deck for our JCDL 2020 tutorial and have uploaded both the finalized PowerPoint and PDF versions (“JCDL2020_Tutorial_CameraReady_FINAL_22June2020”),email_145
s36,pa321,identifies,our JOCCH submission (SUB-JOCCH-2022-0421),email_617
s61,pa521,identifies,**Submission ID**: SUB-JOCCH-2025-0194,email_988
s56,pa476,identifies,"We are pleased to confirm receipt of your submission, which has been assigned the following tracking number: **Submission ID:** SUB-JOCCH-2024-0421",email_896
s19,pa164,identifies,"First of all, congratulations again on the acceptance of our ACL resource track paper!",email_323
s27,pa193,identifies,our paper “NLP Methods for Historical Data: Provenance and Bias Mitigation” has been officially ACCEPTED for presentation at ACL 2022 (SUB-ACL-2022-0047),email_381
s39,pa354,identifies,"your submission to JCDL 2023, entitled “Cross-Lingual Semantic Drift Detection and Digital Humanities Applications in Historical Corpora” (Submission ID: SUB-JCDL-2023-1174)",email_664
s43,pa391,identifies,(SUB-JOCCH-2023-0193),email_750
s44,pa402,identifies,The system has issued our submission acknowledgment as follows: **Submission ID:** SUB-JOCCH-2023-0782,email_778
s56,pa479,identifies,"Thank you, Ananya, for confirming the successful submission of our revised resource note to JOCCH (SUB-JOCCH-2024-0421).",email_905
s30,pa245,identifies,Submission ID: SUB-JCDL-2022-0432,email_476
s11,pa30,identifies,I have carefully reviewed the editorial decision email on SUB-JOCCH-2020-0047,email_207
s43,pa48,identifies,Submission ID: SUB-JOCCH-2023-0193,email_739
s11,pa31,identifies,I am pleased to confirm the completion of the finalized compliance protocol document and accompanying flowchart for our JOCCH minor revision (SUB-JOCCH-2020-0047),email_230
s43,pa385,identifies,I have received the official submission acknowledgment from the ACM JOCCH editorial system for our manuscript (Submission ID: SUB-JOCCH-2023-0193),email_735
s43,pa388,identifies,Thank you for your collaborative efforts in addressing all the editorial comments for our JOCCH submission (SUB-JOCCH-2023-0193).,email_742
