:START_ID,:END_ID,:TYPE
e141,pn1,receivedBy
e141,pn2,receivedBy
e141,pn3,receivedBy
e142,pn1,receivedBy
e142,pn3,receivedBy
e142,pn4,receivedBy
e143,pn2,receivedBy
e143,pn3,receivedBy
e143,pn4,receivedBy
e144,pn1,receivedBy
e144,pn2,receivedBy
e144,pn4,receivedBy
e145,pn1,receivedBy
e145,pn2,receivedBy
e145,pn3,receivedBy
e146,c6,receivedBy
e146,pn2,receivedBy
e146,pn3,receivedBy
e146,pn4,receivedBy
e147,pn1,receivedBy
e149,pn1,receivedBy
e150,pn1,receivedBy
e150,pn2,receivedBy
e150,pn3,receivedBy
e151,pn1,receivedBy
e151,pn3,receivedBy
e151,pn4,receivedBy
e152,pn2,receivedBy
e152,pn3,receivedBy
e152,pn4,receivedBy
e153,pn1,receivedBy
e153,pn2,receivedBy
e153,pn4,receivedBy
e154,pn1,receivedBy
e154,pn2,receivedBy
e154,pn3,receivedBy
e155,pn2,receivedBy
e155,pn3,receivedBy
e155,pn4,receivedBy
e156,pn1,receivedBy
e156,pn3,receivedBy
e156,pn4,receivedBy
e157,pn1,receivedBy
e157,pn2,receivedBy
e157,pn3,receivedBy
e158,pn1,receivedBy
e158,pn2,receivedBy
e158,pn4,receivedBy
e159,pn2,receivedBy
e159,pn3,receivedBy
e159,pn4,receivedBy
e160,pn1,receivedBy
e160,pn3,receivedBy
e160,pn4,receivedBy
e161,pn3,receivedBy
e161,pn4,receivedBy
e161,pn2,receivedBy
e162,pn1,receivedBy
e162,pn4,receivedBy
e162,pn2,receivedBy
e163,pn1,receivedBy
e163,pn3,receivedBy
e163,pn2,receivedBy
e164,pn3,receivedBy
e164,pn4,receivedBy
e164,pn2,receivedBy
e165,pn1,receivedBy
e165,pn3,receivedBy
e165,pn2,receivedBy
e165,pn4,receivedBy
e166,pn1,receivedBy
e166,pn3,receivedBy
e166,pn4,receivedBy
e166,pn2,receivedBy
e167,pn1,receivedBy
e167,pn3,receivedBy
e167,pn4,receivedBy
e168,pn2,receivedBy
e168,pn3,receivedBy
e168,pn4,receivedBy
e169,pn1,receivedBy
e169,pn2,receivedBy
e169,pn4,receivedBy
e170,pn1,receivedBy
e170,pn2,receivedBy
e170,pn3,receivedBy
e171,pn2,receivedBy
e171,pn3,receivedBy
e171,pn4,receivedBy
e172,pn1,receivedBy
e172,pn3,receivedBy
e172,pn4,receivedBy
e173,pn2,receivedBy
e173,pn1,receivedBy
e173,pn4,receivedBy
e174,pn2,receivedBy
e174,pn1,receivedBy
e174,pn3,receivedBy
e175,pn1,receivedBy
e176,pn1,receivedBy
e177,pn2,receivedBy
e177,pn3,receivedBy
e177,pn4,receivedBy
e178,pn1,receivedBy
e178,pn2,receivedBy
e178,pn4,receivedBy
e179,pn1,receivedBy
e179,pn3,receivedBy
e179,pn4,receivedBy
e180,pn1,receivedBy
e180,pn2,receivedBy
e180,pn3,receivedBy
e181,pn1,receivedBy
e181,pn3,receivedBy
e181,pn4,receivedBy
e182,pn1,receivedBy
e182,pn2,receivedBy
e182,pn4,receivedBy
e183,pn3,receivedBy
e183,pn1,receivedBy
e183,pn2,receivedBy
e183,pn4,receivedBy
e184,pn3,receivedBy
e184,pn1,receivedBy
e184,pn2,receivedBy
e184,pn4,receivedBy
e185,pn2,receivedBy
e185,pn3,receivedBy
e185,pn4,receivedBy
e186,pn1,receivedBy
e186,pn2,receivedBy
e186,pn4,receivedBy
e187,pn1,receivedBy
e187,pn3,receivedBy
e187,pn4,receivedBy
e188,pn1,receivedBy
e188,pn2,receivedBy
e188,pn3,receivedBy
e189,pn2,receivedBy
e189,pn3,receivedBy
e189,pn4,receivedBy
e190,pn1,receivedBy
e190,pn3,receivedBy
e190,pn4,receivedBy
e191,pn1,receivedBy
e191,pn2,receivedBy
e191,pn3,receivedBy
e192,pn4,receivedBy
e192,pn1,receivedBy
e192,pn2,receivedBy
e192,pn3,receivedBy
e193,pn1,receivedBy
e193,pn4,receivedBy
e193,pn2,receivedBy
e194,pn3,receivedBy
e194,pn4,receivedBy
e194,pn2,receivedBy
e195,pn3,receivedBy
e195,pn1,receivedBy
e195,pn4,receivedBy
e196,pn2,receivedBy
e196,pn3,receivedBy
e196,pn1,receivedBy
e197,pn4,receivedBy
e197,pn2,receivedBy
e197,pn1,receivedBy
e198,pn3,receivedBy
e198,pn2,receivedBy
e198,pn4,receivedBy
e199,pn3,receivedBy
e199,pn1,receivedBy
e199,pn4,receivedBy
e200,pn2,receivedBy
e201,pn2,receivedBy
e202,pn2,receivedBy
e202,pn1,receivedBy
e202,pn4,receivedBy
e203,pn3,receivedBy
e203,pn2,receivedBy
e203,pn1,receivedBy
e204,pn3,receivedBy
e204,pn4,receivedBy
e204,pn2,receivedBy
e205,pn3,receivedBy
e205,pn4,receivedBy
e205,pn1,receivedBy
e206,pn2,receivedBy
e206,pn1,receivedBy
e206,pn4,receivedBy
e207,pn3,receivedBy
e207,pn1,receivedBy
e207,pn4,receivedBy
e208,pn2,receivedBy
e208,pn3,receivedBy
e208,pn1,receivedBy
e208,pn4,receivedBy
e209,pn3,receivedBy
e209,pn2,receivedBy
e209,pn4,receivedBy
e210,pn1,receivedBy
e210,pn3,receivedBy
e210,pn2,receivedBy
e211,pn1,receivedBy
e211,pn2,receivedBy
e211,pn4,receivedBy
e212,pn3,receivedBy
e212,pn4,receivedBy
e212,pn2,receivedBy
e213,pn3,receivedBy
e213,pn4,receivedBy
e213,pn1,receivedBy
e214,pn3,receivedBy
e214,pn4,receivedBy
e214,pn2,receivedBy
e215,pn1,receivedBy
e215,pn3,receivedBy
e215,pn4,receivedBy
e215,pn2,receivedBy
e216,pn1,receivedBy
e216,pn3,receivedBy
e216,pn4,receivedBy
e216,pn2,receivedBy
e217,pn1,receivedBy
e217,pn4,receivedBy
e217,pn2,receivedBy
e218,pn3,receivedBy
e218,pn4,receivedBy
e218,pn2,receivedBy
e219,pn1,receivedBy
e219,pn3,receivedBy
e219,pn2,receivedBy
e220,pn1,receivedBy
e220,pn3,receivedBy
e220,pn4,receivedBy
e221,pn1,receivedBy
e221,pn3,receivedBy
e221,pn2,receivedBy
e222,pn1,receivedBy
e222,pn4,receivedBy
e222,pn2,receivedBy
e223,pn3,receivedBy
e223,pn4,receivedBy
e223,pn2,receivedBy
e224,pn1,receivedBy
e224,pn3,receivedBy
e224,pn4,receivedBy
e225,pn1,receivedBy
e226,pn3,receivedBy
e226,pn2,receivedBy
e226,pn4,receivedBy
e227,pn1,receivedBy
e227,pn3,receivedBy
e227,pn2,receivedBy
e228,pn1,receivedBy
e228,pn4,receivedBy
e228,pn2,receivedBy
e229,pn1,receivedBy
e229,pn3,receivedBy
e229,pn2,receivedBy
e230,pn3,receivedBy
e230,pn2,receivedBy
e230,pn4,receivedBy
e231,pn1,receivedBy
e232,pn1,receivedBy
e233,pn3,receivedBy
e233,pn4,receivedBy
e233,pn2,receivedBy
e234,pn1,receivedBy
e234,pn4,receivedBy
e234,pn2,receivedBy
e235,pn1,receivedBy
e235,pn3,receivedBy
e235,pn2,receivedBy
e236,pn1,receivedBy
e237,pn1,receivedBy
e238,pn2,receivedBy
e238,pn3,receivedBy
e238,pn4,receivedBy
e239,pn1,receivedBy
e239,pn2,receivedBy
e239,pn3,receivedBy
e240,pn1,receivedBy
e240,pn3,receivedBy
e240,pn4,receivedBy
e241,pn1,receivedBy
e241,pn2,receivedBy
e241,pn4,receivedBy
e242,pn3,receivedBy
e242,pn2,receivedBy
e242,pn4,receivedBy
e243,pn1,receivedBy
e243,pn2,receivedBy
e243,pn3,receivedBy
e244,pn1,receivedBy
e244,pn3,receivedBy
e244,pn4,receivedBy
e245,pn2,receivedBy
e245,pn3,receivedBy
e245,pn4,receivedBy
e246,pn1,receivedBy
e246,pn2,receivedBy
e246,pn4,receivedBy
e247,pn2,receivedBy
e247,pn3,receivedBy
e247,pn4,receivedBy
e248,pn1,receivedBy
e248,pn3,receivedBy
e248,pn4,receivedBy
e249,pn1,receivedBy
e249,pn2,receivedBy
e249,pn3,receivedBy
e250,pn2,receivedBy
e250,pn3,receivedBy
e250,pn4,receivedBy
